DateTime,news,polarity_description,polarity,subjectivity
2019-07-30,Can Powell 'Out-Dove' The Market? Gold Eyeing Presser As Fed's 25bp Cut Is 'A Done Deal' â€” Analysts,Neutral,0.0,0.0
2019-07-30,"$5,000 Gold Price Is Possible, Here's How - Peter Schiff",Neutral,0.0,1.0
2019-07-30,Gold Looks Primed To Extend Rally On Fed,Neutral,0.0,0.0
2019-07-30,Gold steadies as investors await cues on future Fed rate cuts,Neutral,0.0,0.125
2019-07-30,Gold Looking To Break Out,Neutral,0.0,0.0
2019-07-30,Top-Ranked Gold Miner Beats Earnings Views: Here's Why The Stock Is Falling,Neutral,0.0,0.0
2019-07-30,Market Extra: History suggests gold vulnerable to â€˜sell-the-factâ€™ reaction if Fed delivers rate cut,Negative,-0.25,0.3
2019-07-30,U.S. Consumers Can Now Use Gold To Buy Every-Day Items,Neutral,0.0,0.0
2019-07-30,"Gold is set to surge no matter what the Fed does, traders say",Neutral,0.0,0.0
2019-07-30,"Cook, Pardon of US win beach volleyball gold at Pan Am Games",Positive,0.8,0.4
2019-07-30,"Gold And Silver Still 'Widely Under-Owned' Despite 'Enormous Asset Bubbles', Says Crescat Capital",Negative,-0.05,0.65
2019-07-30,"Gold, Silver See Gains, Await Fed Decision",Neutral,0.0,0.0
2019-07-30,Gold firms ahead of expected Fed interest rate cut,Negative,-0.1,0.4
2019-07-30,Gold marks longest string of gains in 5 weeks ahead of Fed decision,Neutral,0.0,0.0
2019-07-30,3 Things to Watch When Alamos Gold Reports Q2 Earnings,Neutral,0.0,0.0
2019-07-30,MegumaGold Field Work Underway on Extensive Property Holding Along Regional Gold Corridors,Neutral,0.0,0.3333333333333333
2019-07-30,'Gold blossoms' in low-interest-rate economy: Canadian gold mine CEO,Neutral,0.0,0.0
2019-07-30,Pogo pushes Northern Star to record gold sales,Neutral,0.0,0.0
2019-07-30,Pure Gold Mining Inc : Drilling results,Positive,0.21428571428571427,0.5
2019-07-30,Newcrest targets Tier 1 gold deposits with Encounter,Neutral,0.0,0.0
2019-07-30,Kairos makes gold nugget discovery in Pilbara,Neutral,0.0,0.0
2019-07-30,"PRECIOUS-Gold dips on stronger dollar, Fed meet in focus",Neutral,0.0,0.0
2019-07-30,Pure Gold Mining Inc : Director/PDMR Shareholding,Positive,0.21428571428571427,0.5
2019-07-30,Chaarat Gold Hlgs Ld : 2021 Convertible Bond Fundraise Update,Neutral,0.0,0.0
2019-07-30,Chaarat Gold Hlgs Ld : Agreement with Polymetal,Neutral,0.0,0.0
2019-07-30,Canadian gold mine CEO: 'Gold blossoms' in a low-interest rate economy,Neutral,0.0,0.0
2019-07-30,Gold slips as dollar climbs higher; Fed meet in focus,Positive,0.25,0.5
2019-07-30,China Nonferrous Gold : Board Changes,Neutral,0.0,0.0
2019-07-30,"IAMGOLD annonce les rÃ©sultats de son programme de forage de 2019 dans la nouvelle zone aurifÃ¨re Gosselin au Projet CÃ´tÃ© Gold, en Ontario.",Neutral,0.0,0.0
2019-07-30,Gold Bullion Secs : Issue of Gold Bullion Securities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-07-30,Gold inches down as dollar climbs higher; Fed meet in focus,Positive,0.04722222222222221,0.3944444444444445
2019-07-30,"IAMGOLD Reports Results from Its 2019 Drilling Program on the New Gosselin Gold Zone - CÃ´tÃ© Gold Project, Ontario",Positive,0.13636363636363635,0.45454545454545453
2019-07-30,Benchmark Drills Multiple Zones of Mineralization in All 2019 Drill Holes Completed to Date at the Lawyers Gold-Silver Property,Neutral,0.0,0.0
2019-07-30,Zanzibar Gold Mobilizes to Explore Tanzanian Gold Exploration Properties,Neutral,0.0,0.0
2019-07-30,"ArcWest Announces expands Oxide Peak Porphyry Copper-Gold Project in  Toodoggone District, BC",Neutral,0.0,0.0
2019-07-30,"Gold slips, US dollar climbs with Fed meeting in focus",Neutral,0.0,0.0
2019-07-31,Will Alio Gold Continue to Surge Higher?,Positive,0.25,0.5
2019-07-31,Metals Focus Upbeat On Gold But Cautions Near-Term Upside May Be Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-07-31,Maple Gold Provides Corporate Update and Outlook,Neutral,0.0,0.0
2019-07-31,Scarcity of gold sparks buying spree of silver,Neutral,0.0,0.0
2019-07-31,Fin24.com | Markets LIVE: Gold investors up the ante before critical Fed decision on rates,Positive,0.06818181818181818,0.65
2019-07-31,"InvestmentPitch Media Video Discusses Sitka Gold's Acquisition of the RC Gold Property, Located in the Heart of the Yukon's Tintina Gold Belt - Video News Alert on Investmentpitch.com",Neutral,0.0,0.0
2019-07-31,"Centerra Reports 2Q Profit, Hikes Gold-Output Guidance",Neutral,0.0,0.0
2019-07-31,Has Yamana Gold (AUY) Outpaced Other Basic Materials Stocks This Year?,Negative,-0.0625,0.25
2019-07-31,"The Zacks Analyst Blog Highlights: Holly Energy, Magellan Midstream, AngloGold Ashanti, Royal Gold and Kinross Gold",Neutral,0.0,0.0
2019-07-31,"Gold heads for third monthly gain, markets await Fed decision",Neutral,0.0,0.0
2019-07-31,Central-Bank Gold Purchases To Near Six-Decade High In 2019 - Capital Economics,Positive,0.13,0.47
2019-07-31,"Gold Prices Volatile After Federal Reserve Cuts Rates, Powell Press Conference",Neutral,0.0,0.0
2019-07-31,Gold To Shine As Impending Fed Rate Cut Is Just The Start - Saxo Bank,Neutral,0.0,0.0
2019-07-31,3 Things to Watch When Eldorado Gold Reports Q2 Earnings,Neutral,0.0,0.0
2019-07-31,"Gold Sells Off Moderately, Then Recovers, After U.S. Rate Cut",Neutral,0.0,0.7
2019-07-31,Where Is Gold Headed Next Week? VOTE NOW!,Neutral,0.0,0.0
2019-07-31,First Mexican Gold Corp. Announces Revocation of Cease Trade Order,Positive,0.125,0.16666666666666666
2019-07-31,Get Ready for a Weaker U.S. Dollar... And Stronger Gold,Positive,0.2,0.5
2019-07-31,"Gold Prices Steady, Awaiting P.M. Fed Decision",Positive,0.16666666666666666,0.5
2019-07-31,Royal Gold (RGLD) Earnings Expected to Grow: Should You Buy?,Negative,-0.1,0.4
2019-07-31,Gold Prices Hold Firm Following In Line Rise In U.S. ADP Employment Data,Negative,-0.1,0.25
2019-07-31,"Gold futures settle lower, then extend losses after the Fed decision",Neutral,0.0,0.0
2019-07-31,Aurania Provides Update on Epithermal Gold-Silver Exploration,Neutral,0.0,0.0
2019-07-31,"Gold, Equities, Bonds Waiting On Fed",Neutral,0.0,0.0
2019-07-31,Gold subdued as investors focus on Fed verdict,Neutral,0.0,0.0
2019-07-31,Resolute Mining Ltd : Resolute to acquire Toro Gold,Neutral,0.0,0.0
2019-07-31,Australia's Resolute Mining to buy Toro Gold for $274 mln,Neutral,0.0,0.0
2019-07-31,Resolute Mining gives substance to growth ambitions in $274m Toro Gold swoop,Neutral,0.0,0.0
2019-07-31,Austral Gold Announces Filing of Q2 2019 Quarterly Activity Report,Neutral,0.0,0.0
2019-07-31,UPDATE 1-Australia's Resolute Mining to buy Toro Gold for $274 mln,Neutral,0.0,0.0
2019-07-31,Gold prices hold steady ahead of Fed verdict,Positive,0.16666666666666666,0.5
2019-07-31,Brewing' Bottleneck Worsens Copper Supply Outlook - Goldman,Neutral,0.0,0.0
2019-07-31,Lupaka Gold Announces Management Changes,Neutral,0.0,0.0
2019-07-31,Chaarat Gold Hlgs Ld : Conference call and webcast,Neutral,0.0,0.0
2019-07-31,4 Killed in Rock Slide at Guinea Gold-Mining Site,Negative,-0.2,0.0
2019-07-31,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI) - Barrick Gold Corporation,Negative,-0.1,0.6
2019-07-31,Gold holds on track for third monthly gain ahead of Fed decision,Neutral,0.0,0.0
2019-07-31,"Metals Stocks: Gold futures finish with a loss, then extend their decline after Fed cuts key interest rate, as expected",Negative,-0.05,0.7
2019-07-31,Contact Gold Drills 25 Meters 0.7 G/T Gold at Pony Creek,Neutral,0.0,0.0
2019-07-31,Strikepoint Gold Inc. Announces Commencment of Drillling Program at the North Zone for the High-grade Willoughby Gold Property,Neutral,0.0,0.0
2019-07-31,"Detour Gold Reports 2Q Profit, Financial-Risk Positions",Neutral,0.0,0.0
2019-07-31,JPMorgan Sec.Plc : Form 8.5 (EPT/RI) - Barrick Gold Corporation,Neutral,0.0,0.0
2019-07-31,China Gold International updates CSH Production schedule,Neutral,0.0,0.0
2019-07-31,"IAMGOLD Reports Additional Positive Assay Results from the 2019 Drilling Program Completed on the Lac Gamble Zone of the Rouyn Gold Project, Quebec",Positive,0.22727272727272727,0.5454545454545454
2019-08-01,Gold Prices Climb As U.S. ISM Manufacturing Index Misses Expectations,Neutral,0.0,0.0
2019-08-01,"Lower Costs, Higher Gold Price Drive Alamos Q2 Earnings",Positive,0.25,0.5
2019-08-01,"Metals Stocks: Gold futures settle lower, then rally past $1,450 as Trump threatens new tariffs on Chinese goods",Negative,-0.03787878787878788,0.23484848484848486
2019-08-01,"New Gold (NGD) Reports Q2 Loss, Misses Revenue Estimates",Positive,0.13636363636363635,0.45454545454545453
2019-08-01,Xtract Resources plc : Company and Manica Alluvial Gold Update,Neutral,0.0,0.0
2019-08-01,"A Drop Below $1,400 In Gold Could Signal Correction: MKS PAMP GROUP",Neutral,0.0,0.0
2019-08-01,Gold Recovers Some Losses As Bargain Hunters Step In,Neutral,0.0,0.0
2019-08-01,New Gold Reports Adjusted Net-Loss Of $7 Million In Q2,Positive,0.13636363636363635,0.45454545454545453
2019-08-01,PRECIOUS-Gold down as dollar surges after Fed announcement; palladium dives,Negative,-0.15555555555555559,0.2888888888888889
2019-08-01,New Gold Inc. (NGD) Q2 2019 Earnings Call Transcript,Positive,0.13636363636363635,0.45454545454545453
2019-08-01,Gold down as dollar surges after Fed announcement; palladium dives,Negative,-0.15555555555555559,0.2888888888888889
2019-08-01,Commodities Corner: Why gold initially fell after the Fed decision to cut interest rates,Neutral,0.0,0.0
2019-08-01,Gold Rallies As Markets Roiled On Trump China Tariff Announcement,Neutral,0.0,0.0
2019-08-01,Alamos Gold Inc. (AGI) Q2 2019 Earnings Call Transcript,Neutral,0.0,0.0
2019-08-01,PRECIOUS-Gold surges nearly 2% after Trump says U.S. will impose new tariffs on Chinese imports,Positive,0.07878787878787878,0.28484848484848485
2019-08-01,Gold surges nearly 2% after Trump says U.S. will impose new tariffs on Chinese imports,Positive,0.07878787878787878,0.28484848484848485
2019-08-01,Gold Prices Jump After President Trump Announces New 10% Tariff On China,Positive,0.13636363636363635,0.45454545454545453
2019-08-01,"Trade Wars, Negative Bond, Growing Debt; There Are Plenty Of Reasons To Hold Gold - State Street",Negative,-0.3,0.4
2019-08-01,July Gold Bullion Sales at 12-Year-Low as Market Rallies,Neutral,0.0,0.0
2019-08-01,"Gold, Silver Prices Smacked By Not-So-Easy Fed",Neutral,0.0,0.0
2019-08-01,Gold Trading Activity Hits 18-Month High In June Says London Bullion Market Association,Positive,0.16,0.5399999999999999
2019-08-01,Advance Gold Reaches Agreement in Principle with Acacia Mining - Barrick Wants to Renegotiate Terms Since Agreeing To Takeover Of Acacia,Positive,0.2,0.1
2019-08-01,"InvestmentPitch Media Video Discusses Goldplay Exploration's High-Grade Gold Intersection of 1 meter @ 204.6 gpt Gold at San Marcial Project in Sinaloa, Mexico - Video Available on Investmentpitch.com",Positive,0.4,0.4
2019-08-01,Aggregate Bond & Gold Bullion: 2 ETFs to Watch on Outsized Volume,Neutral,0.0,0.0
2019-08-01,PRECIOUS-Gold hits two-week low on doubts over further U.S. rate cuts,Neutral,0.0,0.4
2019-08-01,Kirkland Lake Gold Ltd. (KL) Q2 2019 Earnings Call Transcript,Neutral,0.0,0.0
2019-08-01,Resolute bolsters gold portfolio with $400m Toro acquisition,Neutral,0.0,0.0
2019-08-01,Gold demand leaps to 3-year high as prices surge - WGC,Positive,0.16,0.5399999999999999
2019-08-01,Central Banks See Ravenous Demand For Gold In Q2 To Protect Against Looming Risks,Neutral,0.0,0.25
2019-08-01,"India's gold demand to soften in third-quarter on price rise, rural distress: WGC",Neutral,0.0,0.0
2019-08-01,Gold demand leaps to three-year high as prices surge: WGC,Positive,0.16,0.5399999999999999
2019-08-01,Trans-Siberian Gold : Q2 2019 Production Update,Neutral,0.0,0.0
2019-08-01,Gold miners push ASX lower,Neutral,0.0,0.0
2019-08-01,"Saracen achieves record gold reserves on path to 400,000oz",Neutral,0.0,0.0
2019-08-01,Central banks make record $15.7bn gold purchases,Neutral,0.0,0.25
2019-08-01,Gold slides to two-week low as Fed dashes hopes of more rate cuts,Positive,0.25,0.4
2019-08-01,Outlook For Copper Supply Is Deteriorating - Goldman,Neutral,0.0,0.0
2019-08-01,"Canada wins Pan Am gold, Olympic berth at artistic swimming",Positive,0.31666666666666665,0.6
2019-08-01,Dunnedin Commences Exploration at MPD Copper-Gold Porphyry Project in British Columbia,Neutral,0.0,0.0
2019-08-01,"Japan Gold Announces Non-Brokered Private Placement of up to C$5,000,000",Neutral,0.0,0.375
2019-08-01,Chaarat Gold Hlgs Ld : Webcast replay,Neutral,0.0,0.0
2019-08-01,"FED Speaks; Equities, Gold Get Drilled",Neutral,0.0,0.0
2019-08-01,Great Panther Mining Announces High Grade Drilling Results at the Tucano Gold Mine,Positive,0.48000000000000004,0.645
2019-08-01,Sitka Gold announces Acquires of Yukon Gold Property,Neutral,0.0,0.0
2019-08-01,Western Copper and Gold Announces Acquisition of Canadian Creek Property from Cariboo Rose,Positive,0.3,0.475
2019-08-01,Gold slips to two-week low as Fed dashes hopes of more rate cuts,Positive,0.25,0.4
2019-08-01,Bitcoin Will Make Peter Schiff Kick Himself: Gold Bug Debates Pompliano,Neutral,0.0,0.0
2019-08-02,Seabridge Gold Closes $17.0 Million Private Placement,Neutral,0.0,0.375
2019-08-02,Gold Survey Shows Bulls In Full Control,Positive,0.35,0.55
2019-08-02,"Gold steadies, eyes weekly gain as dollar eases on weak U.S. data",Negative,-0.375,0.625
2019-08-02,Metals Stocks: Haven appeal boosts gold as U.S.-China trade war intensifies,Neutral,0.0,0.0
2019-08-02,"World Markets Roiled, But Gold Bulls Flex Their Muscles",Neutral,0.0,0.0
2019-08-02,Katoro Gold PLC : Holding(s) in Company,Neutral,0.0,0.0
2019-08-02,Gold Prices Push Sharply Up As Traders Buy The Dip,Negative,-0.125,0.75
2019-08-02,"What $1,400 Gold Means For Juniors",Neutral,0.0,0.0
2019-08-02,Brazil wins first Pan Am Games paddleboard gold on last wave,Positive,0.18333333333333335,0.19999999999999998
2019-08-02,"Gold steadies, eyes weekly gain as dollar eases on U.S. data",Neutral,0.0,0.0
2019-08-02,"Gold On The Cusp Of $1,500: Trade Confusion Brightens Gold's Future",Neutral,0.0,0.125
2019-08-02,Barrick Gold (GOLD) Stock Moves -0.24%: What You Should Know,Neutral,0.0,0.0
2019-08-02,Gold Price Hits All-Time Highs in CAD,Neutral,0.0,0.0
2019-08-02,Volatile gold heads for weekly gain after falling about 1%,Neutral,0.0,0.0
2019-08-02,Gold Prices Lose Some Altitude On Profit Taking,Neutral,0.0,0.0
2019-08-02,"Gold settles at a more than 6-year high, up nearly 3% for the week",Positive,0.25333333333333335,0.48
2019-08-02,"Gold Prices Rise Following Steady U.S. Employment Data, Higher Wages",Positive,0.13888888888888887,0.3666666666666667
2019-08-02,Resolute Mining to Acquire Roro Gold,Neutral,0.0,0.0
2019-08-02,Dramatic Reversal for Gold and Silver,Negative,-0.4333333333333333,0.6
2019-08-02,Hawaii Six O - Gary Wagner Trump Tweets Take Gold Higher and Cause U.S. Equites to Plummet,Positive,0.25,0.5
2019-08-02,Global rush for gold continues to surge,Neutral,0.0,0.0
2019-08-02,Condor Gold PLC : Total Voting Rights,Neutral,0.0,0.75
2019-08-02,Alkane expands gold portfolio through Genesis investment,Neutral,0.0,0.0
2019-08-02,Kinross Gold (KGC) Q2 2019 Earnings Call Transcript,Neutral,0.0,0.0
2019-08-02,Gold drifts lower after Trump's tariff threat sparks rally,Neutral,0.0,0.0
2019-08-02,Surge Exploration Commences Fieldwork at its Copper Gold Project near Barkerville BC,Positive,0.1,0.4
2019-08-02,Eldorado Gold Sees 'Steady' Q2 Performance,Positive,0.16666666666666666,0.5
2019-08-02,Rugby Mining Options El Zanjon Gold Silver Project Santa Cruz in Argentina,Neutral,0.0,0.0
2019-08-02,Gold Fields to post 9% lift in half-year gold production partly owing to Ghanaâ€™s Asanko,Neutral,0.0,0.0
2019-08-02,JPMorgan Sec.Plc : Form 8.5 (EPT/RI)- Barrick Gold Corporation,Neutral,0.0,0.0
2019-08-02,6 Top Gold Stocks to Hedge Against Worsening Trade Conflict,Positive,0.5,0.5
2019-08-02,"'Perfect environment' seen keeping gold above $1,400/oz in 2020: Reuters poll",Positive,0.5,0.55
2019-08-02,Resolute Mining Ltd : Resolute takes control of Toro Gold,Neutral,0.0,0.0
2019-08-02,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Negative,-0.1,0.6
2019-08-02,Gold Bullion Secs : Issue of GoldBullion Securities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-08-02,Mexicoâ€™s Celaya wins diving gold in his first Pan Am Games,Positive,0.275,0.26666666666666666
2019-08-02,Yamana Gold Inc (AUY) Q2 2019 Earnings Call Transcript,Neutral,0.0,0.0
2019-08-03,Why Shares of Royal Gold Gained 12% in July,Neutral,0.0,0.0
2019-08-03,Where Will Yamana Gold Be in 1 Year?,Neutral,0.0,0.0
2019-08-03,5 Gold Mining Stocks Under $10 to Buy,Neutral,0.0,0.0
2019-08-03,The Better Way to Follow This Hedge Fund Giantâ€™s Gold Advice,Positive,0.25,0.75
2019-08-04,The 10 Biggest Gold Mining Stocks,Neutral,0.0,0.0
2019-08-05,Barrick Gold (GOLD) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Negative,-0.05,0.2
2019-08-05,"Trade, Currency Wars Pushing Gold Prices Closer To $1,500",Neutral,0.0,0.0
2019-08-05,India's July gold imports hit three-year low on record prices: government source,Neutral,0.0,0.3
2019-08-05,RBC Capital Markets : FORM 8.5 (EPT/NON-RI) - Barrick Gold Corporation,Neutral,0.0,0.0
2019-08-05,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)- Barrick Gold Corp AMEND,Negative,-0.1,0.6
2019-08-05,Gold soars 2% as trade worries trigger flight to safety,Neutral,0.0,0.0
2019-08-05,Gold Prices Hit All-Time Highs In These Currencies,Neutral,0.0,0.0
2019-08-05,"Rate Cuts, Trade Wars and Gold: 5 Things Every Investor Should Know Right Now",Positive,0.2857142857142857,0.5357142857142857
2019-08-05,"The Zacks Analyst Blog Highlights: Alamos, B2Gold, Kinross, Kirkland and Royal Gold",Neutral,0.0,0.0
2019-08-05,"Gold To Still End 2019 At $1,400, Markets 'Pricing In Too Much Fed Easing': Capital Economics",Positive,0.2,0.2
2019-08-05,Brexit and flight to safety propel sterling-priced gold to record high,Positive,0.16,0.5399999999999999
